Model,Result,FPS
tf_real_squeezedet_plus_kitti_performance_cascade_plus4x_uuid_68c2c9d4-cbb1-11ee-b91b-53d141cbab09, PASS, 64.30926065962966
tf_real_ssdlite_mobilenet_v2_performance_cascade_plus_uuid_4c3ab29c-cbaf-11ee-b91b-53d141cbab09, PASS, 874.8321482726759
tf_real_ssdmobilenetv1_fpn_performance_cascade_plus6x_uuid_91e71ef0-cbb1-11ee-b91b-53d141cbab09, PASS, 26.993421715258062
tf_real_ssdmobilenetv2_fpnlite_performance_cascade_plus2x_uuid_2334718c-cbb2-11ee-b91b-53d141cbab09, PASS, 261.72034019930237
tf_real_ssdmobilenet_v2_performance_cascade_plus_uuid_8efb8274-cbb8-11ee-b91b-53d141cbab09, PASS, 861.5647544081639
tf_real_yolov5m_leaky_416_performance_cascade_plus4x_uuid_2893ca9e-cbbf-11ee-b91b-53d141cbab09, PASS, 266.55193604742425
tf_real_yolov5m_leaky_performance_cascade_plus6x_uuid_4b086aac-cbb6-11ee-b91b-53d141cbab09, PASS, 105.01141547081087
tf_real_yolov5n_leaky_320_performance_cascade_plus2x_uuid_32869692-cbc1-11ee-b91b-53d141cbab09, PASS, 702.491705202651
tf_real_yolov5n_leaky_416_performance_cascade_plus2x_uuid_8a8a83e8-cbb8-11ee-b91b-53d141cbab09, PASS, 442.66219744638096
tf_real_yolov5n_leaky_performance_cascade_plus2x_uuid_f16f6db2-cbb3-11ee-b91b-53d141cbab09, PASS, 173.70595543775366
tf_real_yolov5s_leaky_320_performance_cascade_plus2x_uuid_30a7f848-cbb7-11ee-b91b-53d141cbab09, PASS, 690.1636592806626
tf_real_yolov5s_leaky_416_performance_cascade_plus2x_uuid_398c10ba-cbb8-11ee-b91b-53d141cbab09, PASS, 401.18376021777516
tf_real_yolov5s_leaky_performance_cascade_plus4x_uuid_d153a71a-cbc1-11ee-b91b-53d141cbab09, PASS, 151.62911762154033
tfl_real_efficientdet_lite1_performance_cascade_plus3x_uuid_29f99b30-cbb9-11ee-b91b-53d141cbab09, PASS, 133.8011248177674
tfl_real_insects_v1_performance_cascade_plus_uuid_e25b5584-cbb3-11ee-b91b-53d141cbab09, PASS, 1689.5212161737575
tfl_real_midas_v2_small_performance_cascade_plus3x_uuid_213a7774-cbb6-11ee-b91b-53d141cbab09, PASS, 135.83250481726768
tfl_real_mobiledet_performance_cascade_plus_uuid_577716e4-cbc0-11ee-b91b-53d141cbab09, PASS, 826.9559422552928
tfl_real_mp_face_detection_full_range_performance_cascade_plus_uuid_b9ad60b4-cbb8-11ee-b91b-53d141cbab09, PASS, 1901.7043367867425
tfl_real_mp_face_detection_full_range_sparse_performance_cascade_plus_uuid_1e469bd4-cbb0-11ee-b91b-53d141cbab09, PASS, 2002.5897137182253
tfl_real_mp_face_detection_short_range_performance_cascade_plus_uuid_7982b26c-cbb5-11ee-b91b-53d141cbab09, PASS, 2900.865908650787
tfl_real_mp_face_landmark_performance_cascade_plus2x_uuid_069d7d5e-cbbf-11ee-b91b-53d141cbab09, PASS, 2155.8559577289598
tfl_real_mp_hand_landmark_full_performance_cascade_plus_uuid_2c726f0e-cbaf-11ee-b91b-53d141cbab09, PASS, 1704.045697941805
tfl_real_mp_hand_landmark_lite_performance_cascade_plus_uuid_70c51224-cbaf-11ee-b91b-53d141cbab09, PASS, 1699.5299685565171
tfl_real_mp_hand_recrop_performance_cascade_plus_uuid_1e61a774-cbc1-11ee-b91b-53d141cbab09, PASS, 1336.365692874826
tfl_real_mp_iris_landmark_performance_cascade_plus2x_uuid_cfa9ab20-cbb3-11ee-b91b-53d141cbab09, PASS, 2370.292676586438
tfl_real_mp_object_detection_3d_camera_performance_cascade_plus_uuid_e36c2f3e-cbae-11ee-b91b-53d141cbab09, PASS, 1688.8817304749787
tfl_real_mp_object_detection_3d_chair_1stage_performance_cascade_plus2x_uuid_c5e94d1c-cbb2-11ee-b91b-53d141cbab09, PASS, 287.3222262638967
tfl_real_mp_object_detection_3d_chair_performance_cascade_plus_uuid_80dd5778-cbb1-11ee-b91b-53d141cbab09, PASS, 1665.4902396797916
tfl_real_mp_object_detection_3d_cup_performance_cascade_plus_uuid_03af03c2-cbb7-11ee-b91b-53d141cbab09, PASS, 1700.5359908532878
tfl_real_mp_object_detection_3d_sneakers_1stage_performance_cascade_plus2x_uuid_fab11d66-cbbe-11ee-b91b-53d141cbab09, PASS, 286.89006080752944
tfl_real_mp_object_detection_3d_sneakers_performance_cascade_plus_uuid_7c854f04-cbc1-11ee-b91b-53d141cbab09, PASS, 1695.1271657377956
tfl_real_mp_palm_detection_full_performance_cascade_plus2x_uuid_c8b3a17a-cbb5-11ee-b91b-53d141cbab09, PASS, 1166.263666596225
tfl_real_mp_palm_detection_lite_performance_cascade_plus2x_uuid_4395cabe-cbaf-11ee-b91b-53d141cbab09, PASS, 1555.4680343706077
tfl_real_mp_pose_detection_performance_cascade_plus_uuid_d4d1c22c-cbb8-11ee-b91b-53d141cbab09, PASS, 902.4996611030182
tfl_real_mp_pose_landmark_full_performance_cascade_plus2x_uuid_9fb25a32-cbb5-11ee-b91b-53d141cbab09, PASS, 551.5482734134603
tfl_real_mp_pose_landmark_heavy_performance_cascade_plus4x_uuid_3a0cd0c2-cbbf-11ee-b91b-53d141cbab09, PASS, 122.63802941929809
tfl_real_mp_pose_landmark_lite_performance_cascade_plus2x_uuid_46e47b0a-cbb6-11ee-b91b-53d141cbab09, PASS, 534.5193688693709
tfl_real_mp_selfie_segmentation_landscape_performance_cascade_plus2x_uuid_a7e0b712-cbb5-11ee-b91b-53d141cbab09, PASS, 670.802073354263
tfl_real_mp_selfie_segmentation_performance_cascade_plus2x_uuid_0b2d7792-cbb6-11ee-b91b-53d141cbab09, PASS, 386.16498932461013
tfl_real_yolov8l-cls_performance_cascade_plus4x_uuid_78e63626-cbb0-11ee-b91b-53d141cbab09, PASS, 234.97685696134312
tfl_real_yolov8m-cls_performance_cascade_plus3x_uuid_9ad280b4-cbb5-11ee-b91b-53d141cbab09, PASS, 715.214514698861
tfl_real_yolov8n-cls_performance_cascade_plus_uuid_8d564f18-cbc1-11ee-b91b-53d141cbab09, PASS, 1686.8033492322666
tfl_real_yolov8n_performance_cascade_plus2x_uuid_8b14dc8e-cbb6-11ee-b91b-53d141cbab09, PASS, 210.7370640234497
tfl_real_yolov8s-cls_performance_cascade_plus_uuid_f05a305a-cbbe-11ee-b91b-53d141cbab09, PASS, 1592.0018522665594
tfl_real_yolov8s_performance_cascade_plus2x_uuid_e6bdcb74-cbb4-11ee-b91b-53d141cbab09, PASS, 173.29951331735435
