Model,Result,FPS
tf_real_squeezedet_kitti_performance_cascade_plus4x_uuid_fda41fba-c02d-11ee-87fc-a3bdde689303, PASS, 119.75924255056707
tf_real_squeezedet_plus_kitti_performance_cascade_plus4x_uuid_8e07f7d8-c020-11ee-87fc-a3bdde689303, PASS, 60.941248844721066
tf_real_ssdlite_mobilenet_v2_performance_cascade_plus4x_uuid_5575aed4-c024-11ee-87fc-a3bdde689303, PASS, 436.5337940509148
tf_real_ssdmobilenetv2_fpnlite_performance_cascade_plus4x_uuid_2ca2e970-c01c-11ee-87fc-a3bdde689303, PASS, 76.14495539924641
tf_real_ssdmobilenet_v1_800_performance_cascade_plus4x_uuid_4f3363ee-c02f-11ee-87fc-a3bdde689303, PASS, 77.58970636441062
tf_real_ssdmobilenet_v2_performance_cascade_plus4x_uuid_ebc02266-c029-11ee-87fc-a3bdde689303, PASS, 372.9529974569188
tf_real_ssd_resnet34_300_performance_cascade_plus4x_uuid_d39e64b2-c02a-11ee-87fc-a3bdde689303, PASS, 96.92230440225063
tf_real_yolov5m_leaky_416_performance_cascade_plus4x_uuid_7367a3cc-c03b-11ee-87fc-a3bdde689303, PASS, 97.4342320141871
tf_real_centernet_mobilenetv2_performance_cascade_plus4x_uuid_940e906e-c026-11ee-87fc-a3bdde689303, PASS, 213.5306728274167
tf_real_resnetv2_50_performance_cascade_plus4x_uuid_4c502984-c019-11ee-87fc-a3bdde689303, PASS, 469.975830605826
tf_real_yolov5n_leaky_320_performance_cascade_plus4x_uuid_fd5dd622-c037-11ee-87fc-a3bdde689303, PASS, 228.74494986954738
tf_real_yolov5n_leaky_416_performance_cascade_plus4x_uuid_83dcd972-c025-11ee-87fc-a3bdde689303, PASS, 131.87835370895922
tf_real_yolov5n_leaky_performance_cascade_plus4x_uuid_2ddf433a-c033-11ee-87fc-a3bdde689303, PASS, 52.04000909207312
tf_real_yolov5s_leaky_320_performance_cascade_plus4x_uuid_3ff69836-c031-11ee-87fc-a3bdde689303, PASS, 239.06237799098423
tf_real_yolov5s_leaky_416_performance_cascade_plus4x_uuid_7e5a84ae-c01b-11ee-87fc-a3bdde689303, PASS, 128.6613289684496
tf_real_yolov5s_leaky_performance_cascade_plus4x_uuid_b2b591d4-c01c-11ee-87fc-a3bdde689303, PASS, 45.08685147066111
tfl_real_mp_hand_recrop_performance_cascade_plus4x_uuid_86047396-c042-11ee-87fc-a3bdde689303, PASS, 788.3570694188872
tfl_real_mp_iris_landmark_performance_cascade_plus4x_uuid_2095024a-c020-11ee-87fc-a3bdde689303, PASS, 2497.2338322675905
tfl_real_mp_object_detection_3d_camera_performance_cascade_plus4x_uuid_5e436c66-c026-11ee-87fc-a3bdde689303, PASS, 899.453376136834
tfl_real_mp_object_detection_3d_chair_1stage_performance_cascade_plus4x_uuid_77a0f1a8-c042-11ee-87fc-a3bdde689303, PASS, 181.87851187848585
tfl_real_mp_object_detection_3d_chair_performance_cascade_plus4x_uuid_1ae922a8-c049-11ee-87fc-a3bdde689303, PASS, 898.8269379952941
tfl_real_mp_object_detection_3d_cup_performance_cascade_plus4x_uuid_3f17c240-c037-11ee-87fc-a3bdde689303, PASS, 917.2990409955275
tfl_real_unet_mobilenet_v2_256_performance_cascade_plus4x_uuid_475b82ce-c02e-11ee-87fc-a3bdde689303, PASS, 71.38340508882199
tfl_real_yolov8l-cls_performance_cascade_plus4x_uuid_9dfd3eca-c028-11ee-87fc-a3bdde689303, PASS, 234.3321431344932
tfl_real_yolov8m-cls_performance_cascade_plus4x_uuid_166a5368-c04a-11ee-87fc-a3bdde689303, PASS, 706.3615082773371
tfl_real_yolov8m_performance_cascade_plus4x_uuid_f551d716-c029-11ee-87fc-a3bdde689303, PASS, 46.1217640680978
tfl_real_yolov8n-cls_performance_cascade_plus4x_uuid_229c796a-c02f-11ee-87fc-a3bdde689303, PASS, 982.4796795577522
tfl_real_yolov8n_performance_cascade_plus4x_uuid_a49685c8-c02f-11ee-87fc-a3bdde689303, PASS, 87.65919471825798
tfl_real_yolov8s-cls_performance_cascade_plus4x_uuid_28be07be-c034-11ee-87fc-a3bdde689303, PASS, 824.8044820174584
tfl_real_yolov8s_performance_cascade_plus4x_uuid_a2bddc56-c02a-11ee-87fc-a3bdde689303, PASS, 45.75363616321716
tfl_real_efficientdet_lite1_performance_cascade_plus4x_uuid_9d499cd2-c03f-11ee-87fc-a3bdde689303, PASS, 34.7363142505877
