Model,Result,FPS
onnx_real_repvgg_b0_performance_cascade_plus4x_uuid_fc7c7256-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 544.2031129172051
onnx_real_tiny_yolov2_performance_cascade_plus2x_uuid_076359d2-cccf-11ee-9d9c-1d8fcb35c694, PASS, 397.51688423941783
onnx_real_ultraface_320_performance_cascade_plus_uuid_bef93258-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 1232.2778153186239
onnx_real_ultraface_640_performance_cascade_plus_uuid_027af81a-ccb8-11ee-9d9c-1d8fcb35c694, PASS, 310.40545160941775
onnx_real_yolop320_performance_cascade_plus4x_uuid_67c167b8-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 201.40570416059427
onnx_real_yolop640_performance_cascade_plus8x_uuid_744ed858-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 46.12313346258018
onnx_real_yolov7_tiny_320_performance_cascade_plus2x_uuid_b9a0fdd4-ccb1-11ee-9d9c-1d8fcb35c694, PASS, 703.473167982718
onnx_real_yolov7_tiny_416_performance_cascade_plus2x_uuid_d5992b3a-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 390.51437275498444
onnx_real_yolov7_tiny_640_performance_cascade_plus2x_uuid_1503dc68-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 151.48689466067265
onnx_real_yolox_m_416x416_ti_lite_performance_cascade_plus4x_uuid_e9cb0be2-cccc-11ee-9d9c-1d8fcb35c694, PASS, 148.68225105769793
onnx_real_yolox_m_performance_cascade_plus4x_uuid_f0830bfa-cccd-11ee-9d9c-1d8fcb35c694, PASS, 58.054353982428275
onnx_real_yolox_m_ti_lite_performance_cascade_plus4x_uuid_266c3496-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 77.98327627245389
onnx_real_yolox_nano_performance_cascade_plus2x_uuid_4dce0c70-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 567.2270907713946
onnx_real_yolox_nano_ti_lite_performance_cascade_plus2x_uuid_0b3ad6cc-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 543.0236743233411
onnx_real_yolox_s_416x416_ti_lite_performance_cascade_plus2x_uuid_693dea48-cccd-11ee-9d9c-1d8fcb35c694, PASS, 423.0197223440896
onnx_real_yolox_s_performance_cascade_plus2x_uuid_715d1bac-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 161.46830807798887
onnx_real_yolox_s_ti_lite_performance_cascade_plus2x_uuid_7f2c2bc4-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 159.30412614878475
onnx_real_yolox_tiny_performance_cascade_plus2x_uuid_3165e1f0-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 496.64475304548813
onnx_real_yolox_tiny_ti_lite_performance_cascade_plus2x_uuid_5268d524-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 543.3782358717648
pt_real_lraspp_mobilenet_v3_large_performance_cascade_plus4x_uuid_f75e7d0e-ccb1-11ee-9d9c-1d8fcb35c694, PASS, 252.97202491418935
pt_real_mnasnet1_0_performance_cascade_plus2x_uuid_1ccd05d2-ccb8-11ee-9d9c-1d8fcb35c694, PASS, 1829.2812065228295
pt_real_mobilenet3dv2_performance_cascade_plus_uuid_1d16975a-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 423.4314033300658
pt_real_mobilenet3d_performance_cascade_plus_uuid_f1b3788a-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 483.0733863592912
pt_real_resnet18_performance_cascade_plus2x_uuid_a6c940a6-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 490.84030122350106
pt_real_squeezenet3d_performance_cascade_plus_uuid_47c149f8-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 481.616202443273
tf_real_centernet_mobilenetv2_performance_cascade_plus2x_uuid_7ca260be-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 486.5646432117899
tf_real_centernet_resnetv1_fpn_performance_cascade_plus8x_uuid_4525fabe-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 70.98324297475065
tf_real_efficientnet_tpu_l_performance_cascade_plus2x_uuid_3215b224-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 231.2248959453127
tf_real_efficientnet_tpu_m_performance_cascade_plus2x_uuid_aedaba68-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 621.2872482406284
tf_real_efficientnet_tpu_s_performance_cascade_plus_uuid_4e763b8c-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 663.6945517379974
tf_real_license_plate_recog_performance_cascade_plus_uuid_156e9fb0-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 2756.6176373936933
tf_real_mlperf_v2_resnet_performance_cascade_plus4x_uuid_7375f3b4-ccca-11ee-9d9c-1d8fcb35c694, PASS, 710.9001879664203
tf_real_mobilenetv1_ssd_performance_cascade_plus_uuid_0cc38f4e-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 909.9161523359113
tf_real_mobilenet_yolo_v4_syg_performance_cascade_plus4x_uuid_5df20c10-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 481.23878452987964
tf_real_movenet_multipose_lite_performance_cascade_plus_uuid_f0de7cb8-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 1051.9263855379384
tf_real_movenet_singlepose_lightning_performance_cascade_plus_uuid_e1c4928e-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 1296.7756097711792
tf_real_resnetv2_50_performance_cascade_plus4x_uuid_ef6bebf0-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 546.9031279704897
tf_real_squeezedet_kitti_performance_cascade_plus4x_uuid_60e6ea7c-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 202.77374768246017
tf_real_squeezedet_plus_kitti_performance_cascade_plus4x_uuid_e74b36fc-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 65.39119936291075
tf_real_ssdlite_mobilenet_v2_performance_cascade_plus_uuid_ad4758de-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 912.0986752259423
tf_real_ssdmobilenetv1_fpn_performance_cascade_plus6x_uuid_25787890-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 28.139993364702836
tf_real_ssdmobilenetv2_fpnlite_performance_cascade_plus2x_uuid_b84934fc-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 261.14349398865596
tf_real_ssdmobilenet_v2_performance_cascade_plus_uuid_b44666e8-ccbc-11ee-9d9c-1d8fcb35c694, PASS, 903.9195022553247
tf_real_yolov5m_leaky_416_performance_cascade_plus4x_uuid_0eec5248-cccb-11ee-9d9c-1d8fcb35c694, PASS, 226.11485845394793
tf_real_yolov5m_leaky_performance_cascade_plus6x_uuid_1e885b90-ccba-11ee-9d9c-1d8fcb35c694, PASS, 84.5802470032047
tf_real_yolov5n_leaky_320_performance_cascade_plus2x_uuid_ff2752ca-cccc-11ee-9d9c-1d8fcb35c694, PASS, 627.1190647422853
tf_real_yolov5n_leaky_416_performance_cascade_plus2x_uuid_9d303e8e-ccbc-11ee-9d9c-1d8fcb35c694, PASS, 393.70234542858725
tf_real_yolov5n_leaky_performance_cascade_plus2x_uuid_d53a9bda-ccb7-11ee-9d9c-1d8fcb35c694, PASS, 160.9648286255621
tf_real_yolov5s_leaky_320_performance_cascade_plus2x_uuid_3b8b9a6c-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 596.0900238191338
tf_real_yolov5s_leaky_416_performance_cascade_plus2x_uuid_46e654b4-ccbc-11ee-9d9c-1d8fcb35c694, PASS, 351.12353060346345
tf_real_yolov5s_leaky_performance_cascade_plus4x_uuid_a0af0cdc-cccd-11ee-9d9c-1d8fcb35c694, PASS, 131.724116705264
tfl_real_bodypix_mobilenet_performance_cascade_plus_uuid_5380271c-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 567.9014084125639
tfl_real_efficientdet_lite1_performance_cascade_plus3x_uuid_5d257510-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 123.04078210012517
tfl_real_insects_v1_performance_cascade_plus_uuid_c6162dd6-ccb7-11ee-9d9c-1d8fcb35c694, PASS, 1827.089849365313
tfl_real_midas_v2_small_performance_cascade_plus3x_uuid_efe7d450-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 135.5355236320112
tfl_real_mobiledet_performance_cascade_plus_uuid_3ec34c1e-cccc-11ee-9d9c-1d8fcb35c694, PASS, 885.6496721813402
tfl_real_mp_face_detection_full_range_performance_cascade_plus_uuid_e3f105a6-ccbc-11ee-9d9c-1d8fcb35c694, PASS, 1832.9985753118144
tfl_real_mp_face_detection_full_range_sparse_performance_cascade_plus_uuid_ddde8214-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 2004.21648174164
tfl_real_mp_face_detection_short_range_performance_cascade_plus_uuid_2d61a262-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 2893.960657683205
tfl_real_mp_face_landmark_performance_cascade_plus2x_uuid_f7fb3cca-ccca-11ee-9d9c-1d8fcb35c694, PASS, 2263.4230578280485
tfl_real_mp_hand_landmark_full_performance_cascade_plus_uuid_4cd0c99a-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 1808.536674758642
tfl_real_mp_hand_landmark_lite_performance_cascade_plus_uuid_d3701064-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 1814.2630360966325
tfl_real_mp_hand_recrop_performance_cascade_plus_uuid_eafa4fa0-cccc-11ee-9d9c-1d8fcb35c694, PASS, 1439.4223509547408
tfl_real_mp_iris_landmark_performance_cascade_plus2x_uuid_bff957f2-ccb7-11ee-9d9c-1d8fcb35c694, PASS, 2490.3983517299116
tfl_real_mp_object_detection_3d_camera_performance_cascade_plus_uuid_f4660400-ccb1-11ee-9d9c-1d8fcb35c694, PASS, 1796.3450411364893
tfl_real_mp_object_detection_3d_chair_1stage_performance_cascade_plus2x_uuid_5aef9278-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 252.31324518449895
tfl_real_mp_object_detection_3d_chair_performance_cascade_plus_uuid_1ac4a6da-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 1825.9047237615962
tfl_real_mp_object_detection_3d_cup_performance_cascade_plus_uuid_206b29dc-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 1839.8168212164544
tfl_real_mp_object_detection_3d_sneakers_1stage_performance_cascade_plus2x_uuid_c5faa490-ccca-11ee-9d9c-1d8fcb35c694, PASS, 251.78508932800344
tfl_real_mp_object_detection_3d_sneakers_performance_cascade_plus_uuid_47cbcede-cccd-11ee-9d9c-1d8fcb35c694, PASS, 1815.9439929688142
tfl_real_mp_palm_detection_full_performance_cascade_plus2x_uuid_9a7f3a3a-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 1116.834108634467
tfl_real_mp_palm_detection_lite_performance_cascade_plus2x_uuid_70348afc-ccb2-11ee-9d9c-1d8fcb35c694, PASS, 1522.135044310734
tfl_real_mp_pose_detection_performance_cascade_plus_uuid_08795536-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 898.7768606375411
tfl_real_mp_pose_landmark_full_performance_cascade_plus2x_uuid_51eed2da-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 495.4866025124571
tfl_real_mp_pose_landmark_heavy_performance_cascade_plus4x_uuid_104503b0-cccb-11ee-9d9c-1d8fcb35c694, PASS, 122.69672177185329
tfl_real_mp_pose_landmark_lite_performance_cascade_plus2x_uuid_1273db68-ccba-11ee-9d9c-1d8fcb35c694, PASS, 509.42427326675914
tfl_real_mp_selfie_segmentation_landscape_performance_cascade_plus2x_uuid_5bd6ac32-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 668.4490683190219
tfl_real_mp_selfie_segmentation_performance_cascade_plus2x_uuid_d7243ad0-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 373.63440465574945
tfl_real_unet_mobilenet_v2_128_performance_cascade_plus2x_uuid_856e219c-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 275.1507183970254
tfl_real_unet_mobilenet_v2_256_performance_cascade_plus2x_uuid_e3f5c638-ccce-11ee-9d9c-1d8fcb35c694, PASS, 70.84499077426578
tfl_real_yolov8l-cls_performance_cascade_plus4x_uuid_1b5915fa-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 234.70677768824424
tfl_real_yolov8m-cls_performance_cascade_plus3x_uuid_4a94ac8a-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 712.3405671817203
tfl_real_yolov8n-cls_performance_cascade_plus_uuid_5928c74a-cccd-11ee-9d9c-1d8fcb35c694, PASS, 1851.2585792156776
tfl_real_yolov8n_performance_cascade_plus2x_uuid_969fa32c-ccba-11ee-9d9c-1d8fcb35c694, PASS, 228.92360760512722
tfl_real_yolov8s-cls_performance_cascade_plus_uuid_a50ea178-ccca-11ee-9d9c-1d8fcb35c694, PASS, 1586.756049210841
tfl_real_yolov8s_performance_cascade_plus2x_uuid_74bd224a-ccb8-11ee-9d9c-1d8fcb35c694, PASS, 153.41620768283698
