Model,Result,FPS
onnx_real_gernet_s_performance_cascade_plus2x_uuid_83a99ff2-cbb1-11ee-b91b-53d141cbab09, PASS, 1366.285107464184
onnx_real_gpunet0_performance_cascade_plus2x_uuid_c1f953ec-cbc0-11ee-b91b-53d141cbab09, PASS, 544.5033681726187
onnx_real_lightcnn_v4_performance_cascade_plus2x_uuid_cb0b0926-cbb6-11ee-b91b-53d141cbab09, PASS, 1095.0327650575673
onnx_real_repvgg_a2_performance_cascade_plus4x_uuid_f71822bc-cbb4-11ee-b91b-53d141cbab09, PASS, 430.2631349486009
onnx_real_repvgg_b0_performance_cascade_plus4x_uuid_72915b28-cbb2-11ee-b91b-53d141cbab09, PASS, 543.6317777311175
onnx_real_yolop320_performance_cascade_plus4x_uuid_f361899c-cbaf-11ee-b91b-53d141cbab09, PASS, 194.56446510247062
onnx_real_yolop640_performance_cascade_plus8x_uuid_49c0b138-cbb9-11ee-b91b-53d141cbab09, PASS, 45.14536313012719
pt_real_lraspp_mobilenet_v3_large_performance_cascade_plus4x_uuid_f4bbccf4-cbae-11ee-b91b-53d141cbab09, PASS, 261.82931389336443
pt_real_mnasnet1_0_performance_cascade_plus2x_uuid_1663d81a-cbb4-11ee-b91b-53d141cbab09, PASS, 1401.4461180684568
pt_real_mobilenet3dv2_performance_cascade_plus_uuid_6fd4dd3a-cbb5-11ee-b91b-53d141cbab09, PASS, 349.87374927532
pt_real_mobilenet3d_performance_cascade_plus_uuid_64275b66-cbb0-11ee-b91b-53d141cbab09, PASS, 405.4418454483413
pt_real_resnet18_performance_cascade_plus2x_uuid_e8c1fdd6-cbb5-11ee-b91b-53d141cbab09, PASS, 492.10033238416713
pt_real_squeezenet3d_performance_cascade_plus_uuid_b9ce49b0-cbb2-11ee-b91b-53d141cbab09, PASS, 381.05960325067343
tf_real_resnetv2_50_performance_cascade_plus4x_uuid_4ebc852e-cbb2-11ee-b91b-53d141cbab09, PASS, 546.5382555565257
tf_real_ssdmobilenet_v2_performance_cascade_plus_uuid_8efb8274-cbb8-11ee-b91b-53d141cbab09, PASS, 752.8519785612488
tf_real_squeezedet_kitti_performance_cascade_plus4x_uuid_3f403dbe-cbaf-11ee-b91b-53d141cbab09, PASS, 168.93191135785395
tf_real_squeezedet_plus_kitti_performance_cascade_plus4x_uuid_68c2c9d4-cbb1-11ee-b91b-53d141cbab09, PASS, 66.11341806502541
tf_real_ssdlite_mobilenet_v2_performance_cascade_plus_uuid_4c3ab29c-cbaf-11ee-b91b-53d141cbab09, PASS, 768.5126857699869
tf_real_ssdmobilenetv1_fpn_performance_cascade_plus6x_uuid_91e71ef0-cbb1-11ee-b91b-53d141cbab09, PASS, 33.157772202693614
tf_real_ssdmobilenetv2_fpnlite_performance_cascade_plus2x_uuid_2334718c-cbb2-11ee-b91b-53d141cbab09, PASS, 294.68971646777374
tf_real_centernet_mobilenetv2_performance_cascade_plus2x_uuid_bbb41838-cbb5-11ee-b91b-53d141cbab09, PASS, 488.11331228492395
tf_real_centernet_resnetv1_fpn_performance_cascade_plus8x_uuid_a733577e-cbb1-11ee-b91b-53d141cbab09, PASS, 71.03777584209823
tf_real_efficientnet_tpu_l_performance_cascade_plus2x_uuid_15c32872-cbb7-11ee-b91b-53d141cbab09, PASS, 231.1560824253647
tf_real_efficientnet_tpu_m_performance_cascade_plus2x_uuid_eb3f62f6-cbb5-11ee-b91b-53d141cbab09, PASS, 562.9998711395558
tf_real_efficientnet_tpu_s_performance_cascade_plus_uuid_411e53ac-cbb7-11ee-b91b-53d141cbab09, PASS, 603.7593313929218
tf_real_license_plate_recog_performance_cascade_plus_uuid_7f6b4c60-cbb1-11ee-b91b-53d141cbab09, PASS, 2208.6327374213424
tf_real_mlperf_v2_resnet_performance_cascade_plus4x_uuid_72c4f652-cbbe-11ee-b91b-53d141cbab09, PASS, 717.9273703237114
tf_real_mobilenetv1_ssd_performance_cascade_plus_uuid_b9efa6b2-cbaf-11ee-b91b-53d141cbab09, PASS, 740.0050106387858
tf_real_yolov5m_leaky_416_performance_cascade_plus4x_uuid_2893ca9e-cbbf-11ee-b91b-53d141cbab09, PASS, 261.64540198085024
tf_real_yolov5m_leaky_performance_cascade_plus6x_uuid_4b086aac-cbb6-11ee-b91b-53d141cbab09, PASS, 100.87350023472914
tf_real_yolov5n_leaky_320_performance_cascade_plus2x_uuid_32869692-cbc1-11ee-b91b-53d141cbab09, PASS, 661.8847356203576
tf_real_yolov5n_leaky_416_performance_cascade_plus2x_uuid_8a8a83e8-cbb8-11ee-b91b-53d141cbab09, PASS, 421.9507116003891
tf_real_yolov5n_leaky_performance_cascade_plus2x_uuid_f16f6db2-cbb3-11ee-b91b-53d141cbab09, PASS, 180.659466942446
tf_real_yolov5s_leaky_320_performance_cascade_plus2x_uuid_30a7f848-cbb7-11ee-b91b-53d141cbab09, PASS, 657.669034877139
tf_real_yolov5s_leaky_416_performance_cascade_plus2x_uuid_398c10ba-cbb8-11ee-b91b-53d141cbab09, PASS, 382.931652475911
tf_real_yolov5s_leaky_performance_cascade_plus4x_uuid_d153a71a-cbc1-11ee-b91b-53d141cbab09, PASS, 150.85047751469372
tfl_real_mp_hand_recrop_performance_cascade_plus_uuid_1e61a774-cbc1-11ee-b91b-53d141cbab09, PASS, 1158.6539152150012
tfl_real_mp_iris_landmark_performance_cascade_plus2x_uuid_cfa9ab20-cbb3-11ee-b91b-53d141cbab09, PASS, 2495.525158710798
tfl_real_mp_object_detection_3d_camera_performance_cascade_plus_uuid_e36c2f3e-cbae-11ee-b91b-53d141cbab09, PASS, 1445.1854761461757
tfl_real_mp_object_detection_3d_chair_1stage_performance_cascade_plus2x_uuid_c5e94d1c-cbb2-11ee-b91b-53d141cbab09, PASS, 260.29137613039194
tfl_real_mp_object_detection_3d_chair_performance_cascade_plus_uuid_80dd5778-cbb1-11ee-b91b-53d141cbab09, PASS, 1352.4385013978053
tfl_real_mp_object_detection_3d_cup_performance_cascade_plus_uuid_03af03c2-cbb7-11ee-b91b-53d141cbab09, PASS, 1382.7071932485
tfl_real_mp_object_detection_3d_sneakers_1stage_performance_cascade_plus2x_uuid_fab11d66-cbbe-11ee-b91b-53d141cbab09, PASS, 245.16953407720587
tfl_real_mp_object_detection_3d_sneakers_performance_cascade_plus_uuid_7c854f04-cbc1-11ee-b91b-53d141cbab09, PASS, 1356.3703392296995
tfl_real_mp_hand_landmark_lite_performance_cascade_plus_uuid_70c51224-cbaf-11ee-b91b-53d141cbab09, PASS, 1368.6346297547143
tfl_real_mp_palm_detection_full_performance_cascade_plus2x_uuid_c8b3a17a-cbb5-11ee-b91b-53d141cbab09, PASS, 1172.0811175601018
tfl_real_yolov8l-cls_performance_cascade_plus4x_uuid_78e63626-cbb0-11ee-b91b-53d141cbab09, PASS, 234.6223575432557
tfl_real_efficientdet_lite1_performance_cascade_plus3x_uuid_29f99b30-cbb9-11ee-b91b-53d141cbab09, PASS, 131.48758294183554
tfl_real_insects_v1_performance_cascade_plus_uuid_e25b5584-cbb3-11ee-b91b-53d141cbab09, PASS, 1376.6033772584801
tfl_real_midas_v2_small_performance_cascade_plus3x_uuid_213a7774-cbb6-11ee-b91b-53d141cbab09, PASS, 135.82225607278042
tfl_real_mobiledet_performance_cascade_plus_uuid_577716e4-cbc0-11ee-b91b-53d141cbab09, PASS, 711.9427635431607
tfl_real_mp_face_detection_full_range_performance_cascade_plus_uuid_b9ad60b4-cbb8-11ee-b91b-53d141cbab09, PASS, 1594.8227152607465
tfl_real_mp_face_detection_full_range_sparse_performance_cascade_plus_uuid_1e469bd4-cbb0-11ee-b91b-53d141cbab09, PASS, 1606.6313749224323
tfl_real_mp_face_detection_short_range_performance_cascade_plus_uuid_7982b26c-cbb5-11ee-b91b-53d141cbab09, PASS, 2197.8117795011526
tfl_real_mp_face_landmark_performance_cascade_plus2x_uuid_069d7d5e-cbbf-11ee-b91b-53d141cbab09, PASS, 1565.1556086275095
tfl_real_mp_hand_landmark_full_performance_cascade_plus_uuid_2c726f0e-cbaf-11ee-b91b-53d141cbab09, PASS, 1397.3933207175032
tfl_real_yolov8m-cls_performance_cascade_plus3x_uuid_9ad280b4-cbb5-11ee-b91b-53d141cbab09, PASS, 715.0608797645959
tfl_real_yolov8n-cls_performance_cascade_plus_uuid_8d564f18-cbc1-11ee-b91b-53d141cbab09, PASS, 1354.521850335215
tfl_real_yolov8n_performance_cascade_plus2x_uuid_8b14dc8e-cbb6-11ee-b91b-53d141cbab09, PASS, 184.4202965460415
tfl_real_yolov8s-cls_performance_cascade_plus_uuid_f05a305a-cbbe-11ee-b91b-53d141cbab09, PASS, 1368.0543007087665
tfl_real_yolov8s_performance_cascade_plus2x_uuid_e6bdcb74-cbb4-11ee-b91b-53d141cbab09, PASS, 175.67861102489772
tfl_real_mp_palm_detection_lite_performance_cascade_plus2x_uuid_4395cabe-cbaf-11ee-b91b-53d141cbab09, PASS, 1440.119211528359
tfl_real_mp_pose_detection_performance_cascade_plus_uuid_d4d1c22c-cbb8-11ee-b91b-53d141cbab09, PASS, 899.3183772274956
tfl_real_mp_pose_landmark_full_performance_cascade_plus2x_uuid_9fb25a32-cbb5-11ee-b91b-53d141cbab09, PASS, 492.6980487329274
tfl_real_mp_pose_landmark_heavy_performance_cascade_plus4x_uuid_3a0cd0c2-cbbf-11ee-b91b-53d141cbab09, PASS, 122.82754640035071
tfl_real_mp_pose_landmark_lite_performance_cascade_plus2x_uuid_46e47b0a-cbb6-11ee-b91b-53d141cbab09, PASS, 520.8122293841476
tfl_real_mp_selfie_segmentation_landscape_performance_cascade_plus2x_uuid_a7e0b712-cbb5-11ee-b91b-53d141cbab09, PASS, 671.2669284962086
tfl_real_mp_selfie_segmentation_performance_cascade_plus2x_uuid_0b2d7792-cbb6-11ee-b91b-53d141cbab09, PASS, 386.2076585854996
