Model,Result,FPS
onnx_real_yolop320_performance_cascade_plus4x_uuid_67c167b8-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 198.5462770064194
onnx_real_yolop640_performance_cascade_plus8x_uuid_744ed858-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 47.31492591983014
onnx_real_yolov7_tiny_320_performance_cascade_plus2x_uuid_b9a0fdd4-ccb1-11ee-9d9c-1d8fcb35c694, PASS, 676.9679714383477
onnx_real_yolov7_tiny_416_performance_cascade_plus2x_uuid_d5992b3a-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 416.10282570285426
onnx_real_yolov7_tiny_640_performance_cascade_plus2x_uuid_1503dc68-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 165.1222776876683
onnx_real_yolox_m_416x416_ti_lite_performance_cascade_plus4x_uuid_e9cb0be2-cccc-11ee-9d9c-1d8fcb35c694, PASS, 148.80420680227894
onnx_real_yolox_m_performance_cascade_plus4x_uuid_f0830bfa-cccd-11ee-9d9c-1d8fcb35c694, PASS, 58.22755076910604
onnx_real_yolox_m_ti_lite_performance_cascade_plus4x_uuid_266c3496-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 96.34142727955341
onnx_real_bisenet_performance_cascade_plus4x_uuid_1ef13f4a-ccb3-11ee-9d9c-1d8fcb35c694, PASS, 149.49373982418473
onnx_real_bodypix_resnet50_416_performance_cascade_plus4x_uuid_bc0a661e-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 260.0022316170545
onnx_real_bodypix_resnet50_640_performance_cascade_plus6x_uuid_35483f08-ccce-11ee-9d9c-1d8fcb35c694, PASS, 93.35519030814551
onnx_real_centernet_mobilenetv2_kpts_performance_cascade_plus_uuid_360aa48c-ccb8-11ee-9d9c-1d8fcb35c694, PASS, 356.9884748913324
onnx_real_efficientnet_lite1_performance_cascade_plus_uuid_3e846a48-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 1219.9021007902322
onnx_real_efficientnet_lite2_performance_cascade_plus_uuid_2bd4219e-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 1128.1652370616034
onnx_real_efficientnet_lite3_performance_cascade_plus2x_uuid_c152d802-cccc-11ee-9d9c-1d8fcb35c694, PASS, 953.9642141510357
onnx_real_efficientnet_lite4_performance_cascade_plus2x_uuid_3e41ecc2-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 730.061234365046
onnx_real_eye_contact_resnet_performance_cascade_plus4x_uuid_a5e6f408-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 580.5007944284821
onnx_real_facial_cartoonizer_performance_cascade_plus4x_uuid_b7cf088c-ccbd-11ee-9d9c-1d8fcb35c694, PASS, 74.96028858155532
onnx_real_gernet_m_performance_cascade_plus4x_uuid_d567e1a6-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 740.2165779553573
onnx_real_yolox_nano_ti_lite_performance_cascade_plus2x_uuid_0b3ad6cc-ccb4-11ee-9d9c-1d8fcb35c694, PASS, 477.9888089892762
onnx_real_yolox_s_416x416_ti_lite_performance_cascade_plus2x_uuid_693dea48-cccd-11ee-9d9c-1d8fcb35c694, PASS, 456.75356043759786
onnx_real_yolox_s_performance_cascade_plus2x_uuid_715d1bac-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 191.9764774915427
onnx_real_yolox_s_ti_lite_performance_cascade_plus2x_uuid_7f2c2bc4-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 189.36909985764484
onnx_real_yolox_tiny_performance_cascade_plus2x_uuid_3165e1f0-ccbb-11ee-9d9c-1d8fcb35c694, PASS, 497.12213929552206
onnx_real_yolox_tiny_ti_lite_performance_cascade_plus2x_uuid_5268d524-ccb6-11ee-9d9c-1d8fcb35c694, PASS, 482.38391250093446
onnx_real_gpunet0_performance_cascade_plus2x_uuid_b4689b54-cccc-11ee-9d9c-1d8fcb35c694, PASS, 579.7281252807552
onnx_real_lightcnn_v4_performance_cascade_plus2x_uuid_ed3975dc-ccba-11ee-9d9c-1d8fcb35c694, PASS, 1092.2808890740764
onnx_real_movenet_single_pose_thunder_performance_cascade_plus_uuid_148adb26-ccca-11ee-9d9c-1d8fcb35c694, PASS, 488.4714420975032
onnx_real_posenet_mobilenet_performance_cascade_plus_uuid_e0cc6200-ccba-11ee-9d9c-1d8fcb35c694, PASS, 814.0896792400828
onnx_real_repvgg_a2_performance_cascade_plus4x_uuid_d28be4d8-ccb8-11ee-9d9c-1d8fcb35c694, PASS, 430.41237166298095
onnx_real_repvgg_b0_performance_cascade_plus4x_uuid_fc7c7256-ccb5-11ee-9d9c-1d8fcb35c694, PASS, 546.2023198242487
onnx_real_tiny_yolov2_performance_cascade_plus2x_uuid_076359d2-cccf-11ee-9d9c-1d8fcb35c694, PASS, 397.79889185851755
pt_real_resnet18_performance_cascade_plus2x_uuid_a6c940a6-ccb9-11ee-9d9c-1d8fcb35c694, PASS, 492.9331391829937
